entry,user,timestamp,xcoordinate,ycoordinate
5451,43,7/30/2017 4:40,0.229147991,0.147562428
5452,43,7/15/2017 13:26,0.213525322,0.114174833
5453,43,6/26/2017 7:57,0.221340987,0.137915758
5454,43,7/29/2017 7:22,0.228640021,0.128118322
5455,43,6/11/2017 0:54,0.21263532,0.135427463
5456,43,6/27/2017 6:51,0.210376046,0.14384603
5457,71,5/27/2017 6:07,0.218127317,0.127990852
5458,71,7/5/2017 11:12,0.232241893,0.134437223
5459,71,7/30/2017 4:43,0.230713979,0.134333494
5460,71,7/15/2017 13:27,0.224792866,0.154695803
5461,71,6/26/2017 7:59,0.230362615,0.12857384
5462,71,7/29/2017 7:26,0.239327493,0.141681547
5463,71,6/11/2017 0:58,0.224755518,0.1363383
5464,71,6/27/2017 6:52,0.246661262,0.141656294
5465,4,5/27/2017 6:07,0.214289181,0.140220824
5466,4,7/5/2017 11:11,0.23017293,0.14570664
5467,4,7/30/2017 4:43,0.205504693,0.125660146
5468,4,7/15/2017 13:26,0.227215429,0.131990367
5469,4,6/26/2017 8:01,0.216982106,0.13365109
5470,4,7/29/2017 7:22,0.230222451,0.1322821
5471,4,6/11/2017 0:58,0.25476742,0.133065292
5472,4,6/27/2017 6:54,0.224825644,0.145533996
5473,39,5/27/2017 6:06,0.233203979,0.132676898
5474,39,7/5/2017 11:12,0.226730503,0.143611287
5475,39,7/30/2017 4:44,0.208503793,0.146611201
5476,39,7/15/2017 13:27,0.232116866,0.137055675
5477,39,6/26/2017 7:57,0.206021985,0.127341512
5478,39,7/29/2017 7:26,0.22557402,0.132102887
5479,39,6/11/2017 0:57,0.22737794,0.13547767
5480,39,6/27/2017 6:51,0.248303986,0.117804895
5481,43,7/10/2017 2:35,0.219638395,0.121922462
5482,43,6/25/2017 1:06,0.233270902,0.141834916
5483,43,5/5/2017 9:08,0.233417476,0.136517713
5484,43,5/3/2017 5:53,0.230781606,0.116279485
5485,43,6/27/2017 22:56,0.228077088,0.132376297
5486,43,5/13/2017 18:27,0.235766806,0.131520659
5487,43,6/7/2017 16:08,0.234105614,0.11859951
5488,43,7/4/2017 5:01,0.220579349,0.116548424
5489,43,6/20/2017 20:28,0.235948471,0.12028611
5490,71,7/10/2017 2:36,0.251100381,0.137360934
5491,71,6/25/2017 1:06,0.231647161,0.126272557
5492,71,5/5/2017 9:12,0.218027622,0.123944509
5493,71,5/3/2017 5:54,0.235563675,0.122125498
5494,71,6/27/2017 23:00,0.230309732,0.134784921
5495,71,5/13/2017 18:29,0.22579159,0.13879371
5496,71,6/7/2017 16:10,0.226831219,0.122794971
5497,71,7/4/2017 5:04,0.228630302,0.119626328
5498,71,6/20/2017 20:29,0.224733289,0.121696736
5499,4,7/10/2017 2:35,0.210695718,0.126565467
5500,4,6/25/2017 1:06,0.234659386,0.121993304
5501,4,5/5/2017 9:12,0.209559626,0.122782042
5502,4,5/3/2017 5:56,0.231469675,0.148680961
5503,4,6/27/2017 23:00,0.21699855,0.131050091
5504,4,5/13/2017 18:31,0.237394651,0.148363443
5505,4,6/7/2017 16:09,0.223429471,0.144357385
5506,4,7/4/2017 5:01,0.212684764,0.125628611
5507,4,6/20/2017 20:32,0.211393727,0.12955756
5508,39,7/10/2017 2:36,0.241399364,0.145635427
5509,39,6/25/2017 1:06,0.215605229,0.124688373
5510,39,5/5/2017 9:08,0.220812347,0.129659109
5511,39,5/3/2017 5:56,0.217995242,0.128017801
5512,39,6/27/2017 22:57,0.227751935,0.130853528
5513,39,5/13/2017 18:27,0.24493585,0.141277476
5514,39,6/7/2017 16:09,0.23232522,0.13574595
5515,39,7/4/2017 5:03,0.229094125,0.130697025
5516,39,6/20/2017 20:31,0.222343473,0.130542082
5517,37,7/25/2017 7:12,0.22202358,0.12594303
5518,37,7/20/2017 5:30,0.204401154,0.116089518
5519,37,6/9/2017 6:45,0.224312611,0.150508485
5520,37,6/11/2017 4:29,0.216514856,0.142540804
5521,79,7/25/2017 7:15,0.210325296,0.133977131
5522,79,7/20/2017 5:34,0.228461199,0.144676195
5523,79,6/9/2017 6:48,0.231218256,0.117082274
5524,79,6/11/2017 4:32,0.245592599,0.143428891
5525,12,7/25/2017 7:13,0.228330015,0.120451546
5526,12,7/20/2017 5:33,0.233508601,0.134630796
5527,12,6/9/2017 6:49,0.211775453,0.131710835
5528,12,6/11/2017 4:32,0.229407703,0.136687192
5529,7,7/25/2017 7:13,0.226427294,0.135821833
5530,7,7/20/2017 5:34,0.229692466,0.137827963
5531,7,6/9/2017 6:46,0.223204456,0.12261501
5532,7,6/11/2017 4:29,0.22770853,0.131343965
5533,43,5/21/2017 19:02,0.235140093,0.139977192
5534,43,6/22/2017 21:15,0.248546874,0.139219783
5535,43,6/20/2017 10:14,0.224031989,0.122266506
5536,71,5/21/2017 19:02,0.244216211,0.119112143
5537,71,6/22/2017 21:18,0.224346434,0.128959948
5538,71,6/20/2017 10:15,0.227513089,0.125168796
5539,4,5/21/2017 19:06,0.226565,0.145278009
5540,4,6/22/2017 21:16,0.228009434,0.134710444
5541,4,6/20/2017 10:17,0.241996994,0.144022787
5542,39,5/21/2017 19:06,0.238358309,0.133531796
5543,39,6/22/2017 21:15,0.237551568,0.133818008
5544,39,6/20/2017 10:18,0.2187914,0.126370731
5545,43,7/11/2017 22:10,0.211038931,0.11731185
5546,43,6/2/2017 18:40,0.202875199,0.14477668
5547,43,7/20/2017 4:32,0.247358307,0.127280899
5548,43,7/25/2017 8:23,0.222163772,0.136379899
5549,43,7/17/2017 16:47,0.218814522,0.152165215
5550,43,5/26/2017 23:53,0.228099206,0.126168713
5551,71,7/11/2017 22:13,0.209880096,0.120566525
5552,71,6/2/2017 18:42,0.225620902,0.124492679
5553,71,7/20/2017 4:33,0.225608197,0.119684117
5554,71,7/25/2017 8:25,0.229636687,0.118109551
5555,71,7/17/2017 16:49,0.241695168,0.114484104
5556,71,5/26/2017 23:55,0.225731791,0.12208144
5557,4,7/11/2017 22:13,0.207679806,0.137624432
5558,4,6/2/2017 18:42,0.210823316,0.141259583
5559,4,7/20/2017 4:33,0.239435048,0.139855753
5560,4,7/25/2017 8:23,0.22424036,0.123217497
5561,4,7/17/2017 16:50,0.221667055,0.12463252
5562,4,5/26/2017 23:53,0.248265705,0.126146538
5563,39,7/11/2017 22:11,0.213188498,0.124863607
5564,39,6/2/2017 18:42,0.228895466,0.147597625
5565,39,7/20/2017 4:32,0.222853363,0.113279205
5566,39,7/25/2017 8:26,0.227352049,0.136128903
5567,39,7/17/2017 16:49,0.235862331,0.145847
5568,39,5/26/2017 23:54,0.222598161,0.132261111
5569,3,5/18/2017 13:42,0.224360038,0.11748618
5570,3,5/8/2017 10:30,0.239218269,0.131329006
5571,3,6/7/2017 12:35,0.207065981,0.127722924
5572,3,6/24/2017 0:12,0.217767518,0.135576035
5573,0,5/18/2017 13:45,0.23047859,0.114232658
5574,0,5/8/2017 10:31,0.220294068,0.12420828
5575,0,6/7/2017 12:36,0.224103528,0.146830381
5576,0,6/24/2017 0:12,0.21834339,0.119872734
5577,2,5/18/2017 13:44,0.215473168,0.110337961
5578,2,5/8/2017 10:30,0.22777808,0.138100745
5579,2,6/7/2017 12:37,0.215262606,0.129584628
5580,2,6/24/2017 0:13,0.232978495,0.122007742
5581,35,5/18/2017 13:45,0.208718148,0.12315497
5582,35,5/8/2017 10:33,0.216012135,0.137482787
5583,35,6/7/2017 12:36,0.23384966,0.13559051
5584,35,6/24/2017 0:13,0.226406694,0.129902639
5585,4,5/18/2017 13:42,0.221654718,0.146885646
5586,4,5/8/2017 10:30,0.208594883,0.129813014
5587,4,6/7/2017 12:35,0.244397416,0.144243634
5588,4,6/24/2017 0:16,0.223613576,0.137136615
5589,5,5/18/2017 13:45,0.228916248,0.131185034
5590,5,5/8/2017 10:34,0.226670682,0.131692591
5591,5,6/7/2017 12:36,0.234076806,0.141037112
5592,5,6/24/2017 0:13,0.22117317,0.133594489
5593,6,5/18/2017 13:45,0.244195322,0.118229637
5594,6,5/8/2017 10:33,0.2198215,0.129133874
5595,6,6/7/2017 12:39,0.225685883,0.13717067
5596,6,6/24/2017 0:14,0.23239684,0.136766086
5597,7,5/18/2017 13:43,0.22521155,0.133810038
5598,7,5/8/2017 10:31,0.227267143,0.121140569
5599,7,6/7/2017 12:35,0.213727076,0.132129999
5600,7,6/24/2017 0:15,0.22723124,0.147999627
5601,41,5/18/2017 13:45,0.225791429,0.119148693
5602,41,5/8/2017 10:33,0.234661965,0.139193601
5603,41,6/7/2017 12:38,0.221878413,0.137479526
5604,41,6/24/2017 0:13,0.237709902,0.129615259
5605,22,5/18/2017 13:44,0.22395816,0.139696293
5606,22,5/8/2017 10:30,0.218017075,0.140245999
5607,22,6/7/2017 12:35,0.214672929,0.134229135
5608,22,6/24/2017 0:16,0.237215731,0.121768353
5609,36,5/18/2017 13:46,0.234921837,0.137949441
5610,36,5/8/2017 10:34,0.207458336,0.136663642
5611,36,6/7/2017 12:39,0.233020137,0.140008583
5612,36,6/24/2017 0:16,0.246709226,0.145192506
5613,26,5/18/2017 13:44,0.229262503,0.123188573
5614,26,5/8/2017 10:33,0.235057112,0.134004152
5615,26,6/7/2017 12:39,0.226862821,0.12703042
5616,26,6/24/2017 0:13,0.236572632,0.144822337
5617,27,5/18/2017 13:46,0.214428975,0.129064229
5618,27,5/8/2017 10:30,0.22168545,0.12763064
5619,27,6/7/2017 12:38,0.235545418,0.131257492
5620,27,6/24/2017 0:12,0.228522373,0.136636039
5621,49,5/2/2017 23:22,0.224955334,0.13005361
5622,49,6/23/2017 0:54,0.211656273,0.140436582
5623,49,7/27/2017 7:04,0.231994905,0.135458586
5624,49,6/16/2017 12:07,0.214508449,0.132150266
5625,1,5/2/2017 23:26,0.214782217,0.129444
5626,1,6/23/2017 0:54,0.226914294,0.123070409
5627,1,7/27/2017 7:08,0.234254614,0.133897752
5628,1,6/16/2017 12:11,0.201396552,0.112161772
5629,99,5/2/2017 23:22,0.215053789,0.147725796
5630,99,6/23/2017 0:56,0.222997992,0.138820363
5631,99,7/27/2017 7:08,0.226192427,0.131937668
5632,99,6/16/2017 12:11,0.224060377,0.143308409
5633,46,5/2/2017 23:24,0.222904989,0.129138964
5634,46,6/23/2017 0:57,0.232337211,0.13702894
5635,46,7/27/2017 7:06,0.207451057,0.134280526
5636,46,6/16/2017 12:07,0.224856488,0.135321903
5637,67,5/2/2017 23:26,0.218953487,0.137399379
5638,67,6/23/2017 0:55,0.239395247,0.12126034
5639,67,7/27/2017 7:07,0.21799386,0.128530611
5640,67,6/16/2017 12:10,0.211797773,0.124655282
5641,52,5/2/2017 23:26,0.233687782,0.135466014
5642,52,6/23/2017 0:54,0.23645564,0.11442513
5643,52,7/27/2017 7:04,0.222139416,0.129615859
5644,52,6/16/2017 12:11,0.224258152,0.132239791
5645,62,5/2/2017 23:22,0.238204141,0.130685661
5646,62,6/23/2017 0:58,0.222776438,0.13032584
5647,62,7/27/2017 7:05,0.237160452,0.141144924
5648,62,6/16/2017 12:11,0.23686515,0.1207112
5649,51,7/15/2017 21:23,0.223110101,0.133908825
5650,51,5/15/2017 20:56,0.236938699,0.139583785
5651,51,6/7/2017 20:47,0.223651997,0.130338425
5652,51,7/6/2017 10:54,0.221171389,0.112714154
5653,51,6/7/2017 0:14,0.221836161,0.121709416
5654,51,7/25/2017 14:22,0.239740816,0.12515459
5655,68,7/15/2017 21:26,0.215873538,0.138299176
5656,68,5/15/2017 20:56,0.243581773,0.138753351
5657,68,6/7/2017 20:49,0.198235154,0.122242677
5658,68,7/6/2017 10:57,0.21742976,0.135854263
5659,68,6/7/2017 0:18,0.222587349,0.133470181
5660,68,7/25/2017 14:23,0.232785771,0.114915431
5661,1,7/15/2017 21:23,0.224466,0.143593303
5662,1,5/15/2017 20:59,0.233699394,0.121221646
5663,1,6/7/2017 20:50,0.241693621,0.134526469
5664,1,7/6/2017 10:56,0.218147985,0.135695659
5665,1,6/7/2017 0:18,0.238681846,0.122753448
5666,1,7/25/2017 14:24,0.232248679,0.138106363
5667,2,7/15/2017 21:25,0.20456888,0.133365899
5668,2,5/15/2017 21:00,0.234537791,0.126406761
5669,2,6/7/2017 20:47,0.211592024,0.131392364
5670,2,7/6/2017 10:58,0.223105579,0.125692645
5671,2,6/7/2017 0:17,0.22688777,0.132335603
5672,2,7/25/2017 14:26,0.222399176,0.12588325
5673,60,7/15/2017 21:27,0.224211417,0.145066886
5674,60,5/15/2017 20:56,0.211112789,0.149183662
5675,60,6/7/2017 20:47,0.218640867,0.131072458
5676,60,7/6/2017 10:55,0.22490225,0.127132022
5677,60,6/7/2017 0:17,0.230910616,0.133726512
5678,60,7/25/2017 14:24,0.211794594,0.12399823
5679,66,5/13/2017 0:16,0.234135492,0.117543543
5680,66,6/7/2017 17:10,0.223253646,0.120104684
5681,0,5/13/2017 0:19,0.231363323,0.130385963
5682,0,6/7/2017 17:10,0.205892533,0.122511478
5683,2,5/13/2017 0:19,0.241723537,0.129443372
5684,2,6/7/2017 17:11,0.244559346,0.121573484
5685,66,5/1/2017 4:10,0.210265722,0.127150516
5686,66,6/14/2017 21:18,0.218638826,0.138355784
5687,66,6/28/2017 20:19,0.239409244,0.13909551
5688,66,5/21/2017 11:24,0.216305125,0.134475432
5689,66,7/18/2017 13:13,0.230120137,0.127282704
5690,66,5/1/2017 13:33,0.228505428,0.124135116
5691,0,5/1/2017 4:12,0.22209246,0.130085375
5692,0,6/14/2017 21:21,0.227445485,0.141832703
5693,0,6/28/2017 20:21,0.222943302,0.121037174
5694,0,5/21/2017 11:27,0.224162235,0.140266408
5695,0,7/18/2017 13:13,0.234108481,0.119031489
5696,0,5/1/2017 13:33,0.224404596,0.123771686
5697,2,5/1/2017 4:11,0.211376852,0.138010788
5698,2,6/14/2017 21:19,0.233058505,0.117589141
5699,2,6/28/2017 20:19,0.227876501,0.132247952
5700,2,5/21/2017 11:28,0.234695486,0.136190957
5701,2,7/18/2017 13:13,0.204745161,0.120649697
5702,2,5/1/2017 13:35,0.221435645,0.141581235
5703,66,5/31/2017 22:12,0.224994556,0.11999393
5704,66,7/17/2017 5:36,0.218415181,0.131968382
5705,66,5/18/2017 19:57,0.229002836,0.145043674
5706,66,6/21/2017 15:42,0.222027525,0.132343319
5707,66,5/1/2017 10:32,0.220695299,0.135282543
5708,0,5/31/2017 22:13,0.208971794,0.12933163
5709,0,7/17/2017 5:36,0.241451854,0.133936767
5710,0,5/18/2017 19:57,0.235023952,0.133806183
5711,0,6/21/2017 15:43,0.224163846,0.121201642
5712,0,5/1/2017 10:33,0.201888859,0.12572022
5713,2,5/31/2017 22:14,0.234428452,0.146231845
5714,2,7/17/2017 5:36,0.23843508,0.136512399
5715,2,5/18/2017 19:57,0.226775041,0.142345238
5716,2,6/21/2017 15:43,0.244316151,0.132161937
5717,2,5/1/2017 10:33,0.205180137,0.145821832
5718,36,5/14/2017 18:09,0.230111774,0.125473372
5719,36,5/28/2017 15:12,0.246254703,0.133572469
5720,36,6/18/2017 17:34,0.221173498,0.124693411
5721,1,5/14/2017 18:11,0.225676,0.133001636
5722,1,5/28/2017 15:13,0.239460773,0.126082821
5723,1,6/18/2017 17:35,0.231111275,0.134530589
5724,3,5/14/2017 18:12,0.216152559,0.138737998
5725,3,5/28/2017 15:13,0.20848633,0.124921356
5726,3,6/18/2017 17:35,0.228150924,0.115943587
5727,68,5/14/2017 18:09,0.232669552,0.124346656
5728,68,5/28/2017 15:14,0.232033337,0.128428752
5729,68,6/18/2017 17:38,0.223132719,0.139059547
5730,69,5/14/2017 18:12,0.222577386,0.124983595
5731,69,5/28/2017 15:16,0.215870559,0.116325385
5732,69,6/18/2017 17:37,0.22138301,0.134993353
5733,46,5/14/2017 18:11,0.210204053,0.115161952
5734,46,5/28/2017 15:13,0.215353091,0.120688898
5735,46,6/18/2017 17:37,0.220193586,0.109276975
5736,80,5/14/2017 18:11,0.232885555,0.131664179
5737,80,5/28/2017 15:12,0.226261511,0.131631516
5738,80,6/18/2017 17:37,0.236586629,0.143548622
5739,87,5/14/2017 18:13,0.204711493,0.141771923
5740,87,5/28/2017 15:15,0.234482639,0.119940092
5741,87,6/18/2017 17:36,0.224357545,0.141541505
5742,56,5/14/2017 18:12,0.223659676,0.129187729
5743,56,5/28/2017 15:16,0.208602148,0.139237097
5744,56,6/18/2017 17:38,0.226740706,0.11377201
5745,9,7/19/2017 10:31,0.209952848,0.123861372
5746,9,7/12/2017 5:11,0.222074607,0.152404357
5747,9,6/12/2017 19:16,0.222056141,0.146827619
5748,9,7/31/2017 13:48,0.234296249,0.1247639
5749,9,7/1/2017 15:05,0.241230996,0.13857594
5750,9,6/29/2017 1:06,0.222472097,0.12938728
5751,9,7/31/2017 13:06,0.220273663,0.138292014
5752,9,7/14/2017 21:05,0.206807321,0.136306283
5753,9,5/22/2017 23:43,0.234571453,0.144129099
5754,0,7/19/2017 10:31,0.222776431,0.126356858
5755,0,7/12/2017 5:14,0.218337454,0.155077093
5756,0,6/12/2017 19:17,0.229553388,0.147241033
5757,0,7/31/2017 13:52,0.226968743,0.119004801
5758,0,7/1/2017 15:06,0.234179053,0.13314639
5759,0,6/29/2017 1:06,0.22083618,0.115790715
5760,0,7/31/2017 13:06,0.210548525,0.132988412
5761,0,7/14/2017 21:07,0.23409896,0.134782502
5762,0,5/22/2017 23:43,0.217190293,0.146959041
5763,1,7/19/2017 10:34,0.228997756,0.13394303
5764,1,7/12/2017 5:14,0.207142983,0.120134735
5765,1,6/12/2017 19:20,0.233838579,0.124283405
5766,1,7/31/2017 13:51,0.227588318,0.132746668
5767,1,7/1/2017 15:06,0.233612499,0.112668434
5768,1,6/29/2017 1:07,0.222632157,0.133110196
5769,1,7/31/2017 13:08,0.22434205,0.119825819
5770,1,7/14/2017 21:06,0.247171016,0.113217131
5771,1,5/22/2017 23:43,0.211587168,0.122620012
5772,12,7/19/2017 10:35,0.235519325,0.126736431
5773,12,7/12/2017 5:14,0.231582926,0.156016756
5774,12,6/12/2017 19:19,0.247155142,0.139020422
5775,12,7/31/2017 13:49,0.219818089,0.14481195
5776,12,7/1/2017 15:08,0.223038912,0.138349715
5777,12,6/29/2017 1:06,0.236736168,0.139204433
5778,12,7/31/2017 13:09,0.240271463,0.141908121
5779,12,7/14/2017 21:06,0.230043954,0.125500778
5780,12,5/22/2017 23:46,0.23496527,0.115973102
5781,80,7/19/2017 10:35,0.229106223,0.126042459
5782,80,7/12/2017 5:12,0.224307862,0.13146885
5783,80,6/12/2017 19:20,0.233922637,0.122512059
5784,80,7/31/2017 13:51,0.228431855,0.130414576
5785,80,7/1/2017 15:09,0.225078853,0.144620957
5786,80,6/29/2017 1:06,0.221336567,0.130028852
5787,80,7/31/2017 13:06,0.225806383,0.135502064
5788,80,7/14/2017 21:07,0.247507347,0.137315771
5789,80,5/22/2017 23:45,0.214647396,0.137819017
5790,31,7/19/2017 10:35,0.211854309,0.134581427
5791,31,7/12/2017 5:15,0.236931385,0.132993528
5792,31,6/12/2017 19:18,0.222243518,0.124504858
5793,31,7/31/2017 13:51,0.233685954,0.12977047
5794,31,7/1/2017 15:06,0.2254295,0.117131947
5795,31,6/29/2017 1:06,0.20614072,0.130333608
5796,31,7/31/2017 13:08,0.222099851,0.124709699
5797,31,7/14/2017 21:06,0.2178702,0.142831084
5798,31,5/22/2017 23:44,0.226534165,0.127605853
5799,51,7/19/2017 15:11,0.735033042,0.587219014
5800,51,6/11/2017 15:55,0.761365538,0.58003573
5801,51,6/22/2017 2:17,0.747644347,0.57048726
5802,51,6/20/2017 1:09,0.760326257,0.576221029
5803,51,5/2/2017 13:47,0.770964671,0.590825843
5804,51,7/23/2017 0:24,0.762280671,0.595103681
5805,68,7/19/2017 15:12,0.768739127,0.579225783
5806,68,6/11/2017 15:59,0.757040637,0.583882401
5807,68,6/22/2017 2:17,0.762584987,0.583110136
5808,68,6/20/2017 1:12,0.749049624,0.585377064
5809,68,5/2/2017 13:48,0.747374908,0.586549203
5810,68,7/23/2017 0:26,0.742735098,0.583903335
5811,1,7/19/2017 15:12,0.752373907,0.588100452
5812,1,6/11/2017 15:57,0.754897215,0.597949048
5813,1,6/22/2017 2:17,0.770453094,0.581607844
5814,1,6/20/2017 1:12,0.764759284,0.577810639
5815,1,5/2/2017 13:51,0.74171479,0.569147591
5816,1,7/23/2017 0:25,0.769005425,0.581999066
5817,2,7/19/2017 15:14,0.743845526,0.589919439
5818,2,6/11/2017 15:55,0.767156981,0.588173326
5819,2,6/22/2017 2:19,0.760414185,0.5814006
5820,2,6/20/2017 1:10,0.747587439,0.573092371
5821,2,5/2/2017 13:50,0.74661279,0.575324927
5822,2,7/23/2017 0:24,0.746895861,0.600812056
5823,60,7/19/2017 15:11,0.763638344,0.591221934
5824,60,6/11/2017 15:56,0.757540341,0.578151339
5825,60,6/22/2017 2:21,0.769286757,0.587588949
5826,60,6/20/2017 1:09,0.753597337,0.617930091
5827,60,5/2/2017 13:47,0.762764845,0.583910973
5828,60,7/23/2017 0:26,0.742636188,0.593522611
5829,68,7/22/2017 0:32,0.75853319,0.560246963
5830,68,5/28/2017 0:57,0.768166619,0.580991657
5831,68,7/19/2017 6:41,0.761197854,0.601190896
5832,68,7/29/2017 19:37,0.753643714,0.588916672
5833,68,6/24/2017 12:03,0.757494754,0.573313257
5834,68,6/13/2017 1:10,0.751495113,0.599373912
5835,68,5/5/2017 0:38,0.749355683,0.571479815
5836,68,7/19/2017 1:36,0.747584115,0.590778476
5837,68,6/11/2017 8:19,0.759971243,0.580495452
5838,51,7/22/2017 0:36,0.753681836,0.591434356
5839,51,5/28/2017 1:00,0.77417726,0.588661231
5840,51,7/19/2017 6:44,0.740693513,0.579988457
5841,51,7/29/2017 19:41,0.760161961,0.577412489
5842,51,6/24/2017 12:03,0.75667905,0.589342406
5843,51,6/13/2017 1:12,0.753307823,0.588340448
5844,51,5/5/2017 0:38,0.769613452,0.609484868
5845,51,7/19/2017 1:36,0.749359182,0.595102992
5846,51,6/11/2017 8:22,0.766427067,0.582646382
5847,36,7/22/2017 0:36,0.745372973,0.60301902
5848,36,5/28/2017 1:00,0.765936354,0.580492368
5849,36,7/19/2017 6:45,0.753485936,0.584669289
5850,36,7/29/2017 19:38,0.762392176,0.57009188
5851,36,6/24/2017 12:04,0.743376697,0.597449346
5852,36,6/13/2017 1:11,0.751278345,0.597029931
5853,36,5/5/2017 0:38,0.745553865,0.586276347
5854,36,7/19/2017 1:37,0.74572984,0.601057411
5855,36,6/11/2017 8:22,0.758557057,0.575613288
5856,29,7/17/2017 6:22,0.760996387,0.572981245
5857,29,7/7/2017 2:59,0.738377104,0.583033741
5858,29,7/11/2017 5:02,0.768954773,0.587126866
5859,29,7/21/2017 16:40,0.76885505,0.594567815
5860,29,5/13/2017 9:07,0.767374778,0.592570567
5861,29,7/18/2017 23:01,0.745892051,0.576046909
5862,29,7/8/2017 17:01,0.759876258,0.592235445
5863,29,7/17/2017 17:15,0.741764128,0.581508151
5864,24,7/17/2017 6:22,0.756802412,0.583118023
5865,24,7/7/2017 3:02,0.775656667,0.57624703
5866,24,7/11/2017 5:03,0.773929841,0.591734127
5867,24,7/21/2017 16:44,0.753719836,0.586282153
5868,24,5/13/2017 9:09,0.733097823,0.592281703
5869,24,7/18/2017 23:04,0.738107815,0.569471078
5870,24,7/8/2017 17:04,0.7595071,0.593431493
5871,24,7/17/2017 17:18,0.753008793,0.583710083
5872,16,7/17/2017 6:24,0.740316126,0.600488536
5873,16,7/7/2017 3:00,0.77021611,0.588333109
5874,16,7/11/2017 5:06,0.751679102,0.587161192
5875,16,7/21/2017 16:43,0.764289129,0.577659079
5876,16,5/13/2017 9:09,0.765437203,0.597314966
5877,16,7/18/2017 23:02,0.75934191,0.582982583
5878,16,7/8/2017 17:03,0.745471445,0.607200459
5879,16,7/17/2017 17:18,0.757622853,0.596620181
5880,0,6/26/2017 5:08,0.75949073,0.591801639
5881,0,5/2/2017 8:21,0.752832614,0.601066133
5882,0,6/13/2017 7:31,0.740037386,0.586088837
5883,33,6/26/2017 5:12,0.741075759,0.578873153
5884,33,5/2/2017 8:23,0.75711344,0.573323625
5885,33,6/13/2017 7:33,0.739594714,0.578614259
5886,2,6/26/2017 5:10,0.746834912,0.585283476
5887,2,5/2/2017 8:25,0.768082942,0.584969552
5888,2,6/13/2017 7:34,0.749549346,0.579313757
5889,3,6/26/2017 5:10,0.778980651,0.573084854
5890,3,5/2/2017 8:22,0.755196293,0.577980517
5891,3,6/13/2017 7:32,0.765117672,0.584990491
5892,82,6/26/2017 5:11,0.758025149,0.573467068
5893,82,5/2/2017 8:22,0.76801106,0.572287429
5894,82,6/13/2017 7:34,0.753504921,0.572436934
5895,81,6/26/2017 5:08,0.746651127,0.591443946
5896,81,5/2/2017 8:23,0.755596955,0.582988067
5897,81,6/13/2017 7:34,0.759146637,0.586589198
5898,71,6/26/2017 5:08,0.75731572,0.59131071
5899,71,5/2/2017 8:25,0.749980146,0.58688314
5900,71,6/13/2017 7:31,0.778106694,0.569353441
5901,91,6/26/2017 5:09,0.751345594,0.604051338
5902,91,5/2/2017 8:24,0.740692408,0.60163053
5903,91,6/13/2017 7:32,0.767913398,0.592181429
5904,9,6/26/2017 5:12,0.757713009,0.601063844
5905,9,5/2/2017 8:25,0.752034557,0.582247229
5906,9,6/13/2017 7:32,0.749898987,0.585079687
5907,62,6/26/2017 5:08,0.747681586,0.591617493
5908,62,5/2/2017 8:23,0.749851377,0.5794809
5909,62,6/13/2017 7:31,0.744107084,0.591842285
5910,44,6/26/2017 5:11,0.761333307,0.575983046
5911,44,5/2/2017 8:24,0.744753405,0.589920883
5912,44,6/13/2017 7:34,0.742957578,0.580649365
5913,66,6/26/2017 5:11,0.740502779,0.588290379
5914,66,5/2/2017 8:23,0.752516629,0.594117518
5915,66,6/13/2017 7:33,0.747285226,0.590957225
5916,14,6/26/2017 5:10,0.757918345,0.592544384
5917,14,5/2/2017 8:23,0.763715661,0.581104568
5918,14,6/13/2017 7:32,0.745563112,0.590675618
5919,17,6/26/2017 5:12,0.780956922,0.577941365
5920,17,5/2/2017 8:22,0.751809028,0.61508274
5921,17,6/13/2017 7:34,0.768617172,0.588111684
5922,50,6/26/2017 5:08,0.751513298,0.581385456
5923,50,5/2/2017 8:24,0.741531417,0.610279555
5924,50,6/13/2017 7:35,0.757910474,0.572420644
5925,20,6/26/2017 5:11,0.76001442,0.59665209
5926,20,5/2/2017 8:21,0.757548863,0.562890495
5927,20,6/13/2017 7:33,0.752364958,0.582283855
5928,21,6/26/2017 5:12,0.760683066,0.592352882
5929,21,5/2/2017 8:21,0.748719907,0.585925684
5930,21,6/13/2017 7:34,0.751236056,0.559563571
5931,54,6/26/2017 5:12,0.746303411,0.593509782
5932,54,5/2/2017 8:23,0.738366901,0.55946199
5933,54,6/13/2017 7:32,0.763441784,0.583178221
5934,27,6/26/2017 5:09,0.771704959,0.582431062
5935,27,5/2/2017 8:22,0.751447053,0.563177484
5936,27,6/13/2017 7:33,0.753809001,0.600346977
5937,30,6/26/2017 5:11,0.746017067,0.584048085
5938,30,5/2/2017 8:25,0.734666077,0.573236917
5939,30,6/13/2017 7:35,0.73815308,0.581321073
5940,63,6/26/2017 5:11,0.756340389,0.587891826
5941,63,5/2/2017 8:25,0.778814415,0.585969347
5942,63,6/13/2017 7:31,0.747640708,0.579385208
5943,0,7/19/2017 8:56,0.754618711,0.572057817
5944,0,7/23/2017 5:46,0.771267339,0.605062328
5945,0,5/8/2017 10:36,0.739469349,0.593143982
5946,0,5/27/2017 2:44,0.76865002,0.573849407
5947,0,5/7/2017 22:31,0.760161202,0.585332133
5948,0,6/2/2017 11:09,0.753867463,0.560495568
5949,0,7/19/2017 11:32,0.749982627,0.574283998
